time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9174,0.6138,824.5055,0.0096
1,0.50,0.9514,0.4627,828.6569,0.0105
2,0.50,0.9707,0.3383,819.9920,0.0117
3,0.50,0.9765,0.2191,819.0025,0.0311
4,0.50,0.9744,0.2292,820.7854,0.0302
5,0.50,0.9780,0.2118,825.1464,-0.0044
6,0.50,0.9760,0.2216,816.3845,0.0248
7,0.50,0.9757,0.2243,816.4155,0.0128
8,0.50,0.9757,0.2243,816.4155,0.0128
9,0.50,0.9757,0.2243,816.4155,0.0128
10,0.50,0.9757,0.2243,816.4155,0.0128
11,0.50,0.9757,0.2243,816.4155,0.0128
12,0.50,0.9757,0.2243,816.4155,0.0128
13,0.50,0.9757,0.2243,816.4155,0.0128
14,0.50,0.9757,0.2243,816.4155,0.0128
15,0.50,0.9757,0.2243,816.4155,0.0128
16,0.50,0.9757,0.2243,816.4155,0.0128
17,0.50,0.9757,0.2243,816.4155,0.0128
18,0.50,0.9757,0.2243,816.4155,0.0128
19,0.50,0.9757,0.2243,816.4155,0.0128
20,0.50,0.9757,0.2243,816.4155,0.0128
21,0.50,0.9757,0.2243,816.4155,0.0128
22,0.50,0.9757,0.2243,816.4155,0.0128
23,0.50,0.9757,0.2243,816.4155,0.0128
24,0.50,0.9757,0.2243,816.4155,0.0128
25,0.50,0.9757,0.2243,816.4155,0.0128
26,0.50,0.9757,0.2243,816.4155,0.0128
27,0.50,0.9757,0.2243,816.4155,0.0128
28,0.50,0.9757,0.2243,816.4155,0.0128
29,0.50,0.9757,0.2243,816.4155,0.0128
