time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8954,0.6773,828.3424,-0.0379
1,0.50,0.9121,0.5022,826.9182,-0.0519
2,0.50,0.9121,0.5022,826.9182,-0.0519
3,0.50,0.9121,0.5022,826.9182,-0.0519
4,0.50,0.9121,0.5022,826.9182,-0.0519
5,0.50,0.9121,0.5022,826.9182,-0.0519
6,0.50,0.9121,0.5022,826.9182,-0.0519
7,0.50,0.9121,0.5022,826.9182,-0.0519
8,0.50,0.9121,0.5022,826.9182,-0.0519
9,0.50,0.9121,0.5022,826.9182,-0.0519
10,0.50,0.9121,0.5022,826.9182,-0.0519
11,0.50,0.9121,0.5022,826.9182,-0.0519
12,0.50,0.9121,0.5022,826.9182,-0.0519
13,0.50,0.9121,0.5022,826.9182,-0.0519
14,0.50,0.9121,0.5022,826.9182,-0.0519
15,0.50,0.9121,0.5022,826.9182,-0.0519
16,0.50,0.9121,0.5022,826.9182,-0.0519
17,0.50,0.9121,0.5022,826.9182,-0.0519
18,0.50,0.9121,0.5022,826.9182,-0.0519
19,0.50,0.9121,0.5022,826.9182,-0.0519
20,0.50,0.9121,0.5022,826.9182,-0.0519
21,0.50,0.9121,0.5022,826.9182,-0.0519
22,0.50,0.9121,0.5022,826.9182,-0.0519
23,0.50,0.9121,0.5022,826.9182,-0.0519
24,0.50,0.9121,0.5022,826.9182,-0.0519
25,0.50,0.9121,0.5022,826.9182,-0.0519
26,0.50,0.9121,0.5022,826.9182,-0.0519
27,0.50,0.9121,0.5022,826.9182,-0.0519
28,0.50,0.9121,0.5022,826.9182,-0.0519
29,0.50,0.9121,0.5022,826.9182,-0.0519
