time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8975,0.6244,830.7311,0.0197
1,0.50,0.9509,0.3215,834.2616,-0.0488
2,0.50,0.9612,0.2829,837.9650,-0.0443
3,0.50,0.9716,0.2414,817.9601,-0.0116
4,0.50,0.9744,0.2285,802.1594,-0.0247
5,0.50,0.9782,0.2114,802.0925,-0.0315
6,0.50,0.9763,0.2197,822.6012,-0.0039
7,0.50,0.9717,0.2403,827.2220,-0.0006
8,0.50,0.9743,0.2299,829.1779,-0.0139
9,0.50,0.9733,0.2341,829.2792,-0.0127
10,0.50,0.9733,0.2341,829.2792,-0.0127
11,0.50,0.9733,0.2341,829.2792,-0.0127
12,0.50,0.9733,0.2341,829.2792,-0.0127
13,0.50,0.9733,0.2341,829.2792,-0.0127
14,0.50,0.9733,0.2341,829.2792,-0.0127
15,0.50,0.9733,0.2341,829.2792,-0.0127
16,0.50,0.9733,0.2341,829.2792,-0.0127
17,0.50,0.9733,0.2341,829.2792,-0.0127
18,0.50,0.9733,0.2341,829.2792,-0.0127
19,0.50,0.9733,0.2341,829.2792,-0.0127
20,0.50,0.9733,0.2341,829.2792,-0.0127
21,0.50,0.9733,0.2341,829.2792,-0.0127
22,0.50,0.9733,0.2341,829.2792,-0.0127
23,0.50,0.9733,0.2341,829.2792,-0.0127
24,0.50,0.9733,0.2341,829.2792,-0.0127
25,0.50,0.9733,0.2341,829.2792,-0.0127
26,0.50,0.9733,0.2341,829.2792,-0.0127
27,0.50,0.9733,0.2341,829.2792,-0.0127
28,0.50,0.9733,0.2341,829.2792,-0.0127
29,0.50,0.9733,0.2341,829.2792,-0.0127
