time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9068,0.5716,781.5667,0.0092
1,0.50,0.9540,0.3215,782.8652,0.0023
2,0.50,0.9620,0.2812,792.8867,0.0053
3,0.50,0.9698,0.2479,796.2308,0.0075
4,0.50,0.9660,0.2657,788.8181,0.0060
5,0.50,0.9687,0.2549,788.1284,-0.0094
6,0.50,0.9751,0.2266,807.2389,0.0006
7,0.50,0.9804,0.2003,817.9121,0.0365
8,0.50,0.9696,0.2519,816.6940,0.0333
9,0.50,0.9797,0.2032,800.2171,0.0066
10,0.50,0.9797,0.2032,800.2171,0.0066
11,0.50,0.9797,0.2032,800.2171,0.0066
12,0.50,0.9797,0.2032,800.2171,0.0066
13,0.50,0.9797,0.2032,800.2171,0.0066
14,0.50,0.9797,0.2032,800.2171,0.0066
15,0.50,0.9797,0.2032,800.2171,0.0066
16,0.50,0.9797,0.2032,800.2171,0.0066
17,0.50,0.9797,0.2032,800.2171,0.0066
18,0.50,0.9797,0.2032,800.2171,0.0066
19,0.50,0.9797,0.2032,800.2171,0.0066
20,0.50,0.9797,0.2032,800.2171,0.0066
21,0.50,0.9797,0.2032,800.2171,0.0066
22,0.50,0.9797,0.2032,800.2171,0.0066
23,0.50,0.9797,0.2032,800.2171,0.0066
24,0.50,0.9797,0.2032,800.2171,0.0066
25,0.50,0.9797,0.2032,800.2171,0.0066
26,0.50,0.9797,0.2032,800.2171,0.0066
27,0.50,0.9797,0.2032,800.2171,0.0066
28,0.50,0.9797,0.2032,800.2171,0.0066
29,0.50,0.9797,0.2032,800.2171,0.0066
