time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8947,0.6946,843.7702,-0.0129
1,0.50,0.9283,0.5047,845.5820,-0.0025
2,0.50,0.9449,0.3418,848.8254,-0.0084
3,0.50,0.9524,0.3153,865.9639,0.0132
4,0.50,0.9634,0.2746,870.0604,0.0085
5,0.50,0.9629,0.2775,868.8089,0.0015
6,0.50,0.9654,0.2695,866.1936,0.0114
7,0.50,0.9654,0.2695,866.1936,0.0114
8,0.50,0.9654,0.2695,866.1936,0.0114
9,0.50,0.9654,0.2695,866.1936,0.0114
10,0.50,0.9654,0.2695,866.1936,0.0114
11,0.50,0.9654,0.2695,866.1936,0.0114
12,0.50,0.9654,0.2695,866.1936,0.0114
13,0.50,0.9654,0.2695,866.1936,0.0114
14,0.50,0.9654,0.2695,866.1936,0.0114
15,0.50,0.9654,0.2695,866.1936,0.0114
16,0.50,0.9654,0.2695,866.1936,0.0114
17,0.50,0.9654,0.2695,866.1936,0.0114
18,0.50,0.9654,0.2695,866.1936,0.0114
19,0.50,0.9654,0.2695,866.1936,0.0114
20,0.50,0.9654,0.2695,866.1936,0.0114
21,0.50,0.9654,0.2695,866.1936,0.0114
22,0.50,0.9654,0.2695,866.1936,0.0114
23,0.50,0.9654,0.2695,866.1936,0.0114
24,0.50,0.9654,0.2695,866.1936,0.0114
25,0.50,0.9654,0.2695,866.1936,0.0114
26,0.50,0.9654,0.2695,866.1936,0.0114
27,0.50,0.9654,0.2695,866.1936,0.0114
28,0.50,0.9654,0.2695,866.1936,0.0114
29,0.50,0.9654,0.2695,866.1936,0.0114
