time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8584,0.6790,807.1720,-0.0033
1,0.50,0.9202,0.4159,822.0449,-0.0321
2,0.50,0.9321,0.3854,840.2104,-0.0359
3,0.50,0.9342,0.3798,850.6334,-0.0352
4,0.50,0.9489,0.4179,851.3344,0.0357
5,0.50,0.9532,0.3120,841.4751,0.0368
6,0.50,0.9631,0.2789,838.2346,0.0233
7,0.50,0.9627,0.2803,838.2844,0.0252
8,0.50,0.9627,0.2803,838.2844,0.0252
9,0.50,0.9627,0.2803,838.2844,0.0252
10,0.50,0.9627,0.2803,838.2844,0.0252
11,0.50,0.9627,0.2803,838.2844,0.0252
12,0.50,0.9627,0.2803,838.2844,0.0252
13,0.50,0.9627,0.2803,838.2844,0.0252
14,0.50,0.9627,0.2803,838.2844,0.0252
15,0.50,0.9627,0.2803,838.2844,0.0252
16,0.50,0.9627,0.2803,838.2844,0.0252
17,0.50,0.9627,0.2803,838.2844,0.0252
18,0.50,0.9627,0.2803,838.2844,0.0252
19,0.50,0.9627,0.2803,838.2844,0.0252
20,0.50,0.9627,0.2803,838.2844,0.0252
21,0.50,0.9627,0.2803,838.2844,0.0252
22,0.50,0.9627,0.2803,838.2844,0.0252
23,0.50,0.9627,0.2803,838.2844,0.0252
24,0.50,0.9627,0.2803,838.2844,0.0252
25,0.50,0.9627,0.2803,838.2844,0.0252
26,0.50,0.9627,0.2803,838.2844,0.0252
27,0.50,0.9627,0.2803,838.2844,0.0252
28,0.50,0.9627,0.2803,838.2844,0.0252
29,0.50,0.9627,0.2803,838.2844,0.0252
