time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9229,0.5249,827.6486,0.0227
1,0.50,0.9723,0.2388,826.6238,0.0225
2,0.50,0.9748,0.2270,817.3446,0.0010
3,0.50,0.9806,0.1989,815.5433,-0.0180
4,0.50,0.9810,0.1961,822.0360,-0.0116
5,0.50,0.9797,0.2030,820.4654,-0.0030
6,0.50,0.9802,0.2000,816.0092,-0.0005
7,0.50,0.9829,0.1863,810.4362,-0.0161
8,0.50,0.9811,0.1959,808.6654,-0.0049
9,0.50,0.9811,0.1959,808.6654,-0.0049
10,0.50,0.9811,0.1959,808.6654,-0.0049
11,0.50,0.9811,0.1959,808.6654,-0.0049
12,0.50,0.9811,0.1959,808.6654,-0.0049
13,0.50,0.9811,0.1959,808.6654,-0.0049
14,0.50,0.9811,0.1959,808.6654,-0.0049
15,0.50,0.9811,0.1959,808.6654,-0.0049
16,0.50,0.9811,0.1959,808.6654,-0.0049
17,0.50,0.9811,0.1959,808.6654,-0.0049
18,0.50,0.9811,0.1959,808.6654,-0.0049
19,0.50,0.9811,0.1959,808.6654,-0.0049
20,0.50,0.9811,0.1959,808.6654,-0.0049
21,0.50,0.9811,0.1959,808.6654,-0.0049
22,0.50,0.9811,0.1959,808.6654,-0.0049
23,0.50,0.9811,0.1959,808.6654,-0.0049
24,0.50,0.9811,0.1959,808.6654,-0.0049
25,0.50,0.9811,0.1959,808.6654,-0.0049
26,0.50,0.9811,0.1959,808.6654,-0.0049
27,0.50,0.9811,0.1959,808.6654,-0.0049
28,0.50,0.9811,0.1959,808.6654,-0.0049
29,0.50,0.9811,0.1959,808.6654,-0.0049
