time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9092,0.5670,830.6503,0.0096
1,0.50,0.9737,0.2324,827.9642,0.0026
2,0.50,0.9780,0.2123,832.2094,-0.0050
3,0.50,0.9817,0.1926,839.1678,-0.0059
4,0.50,0.9829,0.1857,847.5450,0.0036
5,0.50,0.9818,0.1922,838.4736,0.0081
6,0.50,0.9788,0.2084,835.6076,0.0329
7,0.50,0.9788,0.2084,835.6076,0.0329
8,0.50,0.9788,0.2084,835.6076,0.0329
9,0.50,0.9788,0.2084,835.6076,0.0329
10,0.50,0.9788,0.2084,835.6076,0.0329
11,0.50,0.9788,0.2084,835.6076,0.0329
12,0.50,0.9788,0.2084,835.6076,0.0329
13,0.50,0.9788,0.2084,835.6076,0.0329
14,0.50,0.9788,0.2084,835.6076,0.0329
15,0.50,0.9788,0.2084,835.6076,0.0329
16,0.50,0.9788,0.2084,835.6076,0.0329
17,0.50,0.9788,0.2084,835.6076,0.0329
18,0.50,0.9788,0.2084,835.6076,0.0329
19,0.50,0.9788,0.2084,835.6076,0.0329
20,0.50,0.9788,0.2084,835.6076,0.0329
21,0.50,0.9788,0.2084,835.6076,0.0329
22,0.50,0.9788,0.2084,835.6076,0.0329
23,0.50,0.9788,0.2084,835.6076,0.0329
24,0.50,0.9788,0.2084,835.6076,0.0329
25,0.50,0.9788,0.2084,835.6076,0.0329
26,0.50,0.9788,0.2084,835.6076,0.0329
27,0.50,0.9788,0.2084,835.6076,0.0329
28,0.50,0.9788,0.2084,835.6076,0.0329
29,0.50,0.9788,0.2084,835.6076,0.0329
