time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9336,0.4340,828.9845,-0.0262
1,0.50,0.9733,0.2339,828.2469,-0.0194
2,0.50,0.9748,0.2263,825.6337,-0.0331
3,0.50,0.9781,0.2112,820.5499,-0.0320
4,0.50,0.9808,0.1975,819.3119,0.0041
5,0.50,0.9815,0.1935,826.5729,-0.0058
6,0.50,0.9821,0.1903,829.2102,-0.0155
7,0.50,0.9779,0.2121,830.2219,-0.0139
8,0.50,0.9794,0.2042,830.7397,-0.0056
9,0.50,0.9818,0.1933,833.3396,-0.0046
10,0.50,0.9795,0.2059,835.4494,-0.0024
11,0.50,0.9795,0.2059,835.4494,-0.0024
12,0.50,0.9795,0.2059,835.4494,-0.0024
13,0.50,0.9795,0.2059,835.4494,-0.0024
14,0.50,0.9795,0.2059,835.4494,-0.0024
15,0.50,0.9795,0.2059,835.4494,-0.0024
16,0.50,0.9795,0.2059,835.4494,-0.0024
17,0.50,0.9795,0.2059,835.4494,-0.0024
18,0.50,0.9795,0.2059,835.4494,-0.0024
19,0.50,0.9795,0.2059,835.4494,-0.0024
20,0.50,0.9795,0.2059,835.4494,-0.0024
21,0.50,0.9795,0.2059,835.4494,-0.0024
22,0.50,0.9795,0.2059,835.4494,-0.0024
23,0.50,0.9795,0.2059,835.4494,-0.0024
24,0.50,0.9795,0.2059,835.4494,-0.0024
25,0.50,0.9795,0.2059,835.4494,-0.0024
26,0.50,0.9795,0.2059,835.4494,-0.0024
27,0.50,0.9795,0.2059,835.4494,-0.0024
28,0.50,0.9795,0.2059,835.4494,-0.0024
29,0.50,0.9795,0.2059,835.4494,-0.0024
