time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8986,0.5599,821.1710,-0.0594
1,0.50,0.9414,0.4636,836.0765,-0.0732
2,0.50,0.9533,0.3136,820.4774,-0.0405
3,0.50,0.9578,0.2999,806.2213,-0.0455
4,0.50,0.9643,0.2745,817.5798,-0.0382
5,0.50,0.9660,0.2644,847.6174,-0.0227
6,0.50,0.9609,0.2833,858.6475,-0.0073
7,0.50,0.9655,0.2680,817.2565,-0.0008
8,0.50,0.9608,0.2848,797.4920,-0.0041
9,0.50,0.9608,0.2848,797.4920,-0.0041
10,0.50,0.9608,0.2848,797.4920,-0.0041
11,0.50,0.9608,0.2848,797.4920,-0.0041
12,0.50,0.9608,0.2848,797.4920,-0.0041
13,0.50,0.9608,0.2848,797.4920,-0.0041
14,0.50,0.9608,0.2848,797.4920,-0.0041
15,0.50,0.9608,0.2848,797.4920,-0.0041
16,0.50,0.9608,0.2848,797.4920,-0.0041
17,0.50,0.9608,0.2848,797.4920,-0.0041
18,0.50,0.9608,0.2848,797.4920,-0.0041
19,0.50,0.9608,0.2848,797.4920,-0.0041
20,0.50,0.9608,0.2848,797.4920,-0.0041
21,0.50,0.9608,0.2848,797.4920,-0.0041
22,0.50,0.9608,0.2848,797.4920,-0.0041
23,0.50,0.9608,0.2848,797.4920,-0.0041
24,0.50,0.9608,0.2848,797.4920,-0.0041
25,0.50,0.9608,0.2848,797.4920,-0.0041
26,0.50,0.9608,0.2848,797.4920,-0.0041
27,0.50,0.9608,0.2848,797.4920,-0.0041
28,0.50,0.9608,0.2848,797.4920,-0.0041
29,0.50,0.9608,0.2848,797.4920,-0.0041
