time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8939,0.5103,817.6463,-0.0230
1,0.50,0.8997,0.4954,818.8440,-0.0178
2,0.50,0.8997,0.4954,818.8440,-0.0178
3,0.50,0.8997,0.4954,818.8440,-0.0178
4,0.50,0.8997,0.4954,818.8440,-0.0178
5,0.50,0.8997,0.4954,818.8440,-0.0178
6,0.50,0.8997,0.4954,818.8440,-0.0178
7,0.50,0.8997,0.4954,818.8440,-0.0178
8,0.50,0.8997,0.4954,818.8440,-0.0178
9,0.50,0.8997,0.4954,818.8440,-0.0178
10,0.50,0.8997,0.4954,818.8440,-0.0178
11,0.50,0.8997,0.4954,818.8440,-0.0178
12,0.50,0.8997,0.4954,818.8440,-0.0178
13,0.50,0.8997,0.4954,818.8440,-0.0178
14,0.50,0.8997,0.4954,818.8440,-0.0178
15,0.50,0.8997,0.4954,818.8440,-0.0178
16,0.50,0.8997,0.4954,818.8440,-0.0178
17,0.50,0.8997,0.4954,818.8440,-0.0178
18,0.50,0.9286,0.4003,814.5407,0.0028
19,0.50,0.9604,0.2858,809.3722,0.0150
20,0.50,0.9639,0.2731,818.1930,0.0591
21,0.50,0.9688,0.2549,839.0494,-0.0117
22,0.50,0.9731,0.2362,827.5388,-0.0582
23,0.50,0.9520,0.3171,820.0529,-0.0437
24,0.50,0.9609,0.2859,807.6339,-0.0015
25,0.50,0.9745,0.2297,829.0576,-0.0224
26,0.50,0.9682,0.2608,815.8842,-0.0037
27,0.50,0.9557,0.3062,799.0868,0.0035
28,0.50,0.9734,0.2357,791.8448,0.0111
29,0.50,0.9758,0.2217,796.9172,0.0522
