time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9164,0.6075,829.2204,-0.0071
1,0.50,0.9728,0.2368,831.0466,-0.0212
2,0.50,0.9770,0.2160,835.0622,-0.0275
3,0.50,0.9766,0.2185,828.3616,0.0149
4,0.50,0.9784,0.2098,824.9050,0.0072
5,0.50,0.9820,0.1923,819.8747,0.0018
6,0.50,0.9799,0.2036,809.9377,0.0189
7,0.50,0.9763,0.2217,810.0167,0.0115
8,0.50,0.9737,0.2326,801.0068,-0.0105
9,0.50,0.9795,0.2039,795.8929,-0.0063
10,0.50,0.9799,0.2019,797.8085,-0.0054
11,0.50,0.9799,0.2019,797.8085,-0.0054
12,0.50,0.9799,0.2019,797.8085,-0.0054
13,0.50,0.9799,0.2019,797.8085,-0.0054
14,0.50,0.9799,0.2019,797.8085,-0.0054
15,0.50,0.9799,0.2019,797.8085,-0.0054
16,0.50,0.9799,0.2019,797.8085,-0.0054
17,0.50,0.9799,0.2019,797.8085,-0.0054
18,0.50,0.9799,0.2019,797.8085,-0.0054
19,0.50,0.9799,0.2019,797.8085,-0.0054
20,0.50,0.9799,0.2019,797.8085,-0.0054
21,0.50,0.9799,0.2019,797.8085,-0.0054
22,0.50,0.9799,0.2019,797.8085,-0.0054
23,0.50,0.9799,0.2019,797.8085,-0.0054
24,0.50,0.9799,0.2019,797.8085,-0.0054
25,0.50,0.9799,0.2019,797.8085,-0.0054
26,0.50,0.9799,0.2019,797.8085,-0.0054
27,0.50,0.9799,0.2019,797.8085,-0.0054
28,0.50,0.9799,0.2019,797.8085,-0.0054
29,0.50,0.9799,0.2019,797.8085,-0.0054
