time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8677,0.7914,844.0364,0.0287
1,0.50,0.9465,0.3753,839.7336,0.0130
2,0.50,0.9619,0.3177,839.8461,-0.0152
3,0.50,0.9789,0.2067,843.7177,-0.0115
4,0.50,0.9773,0.2160,851.6347,-0.0185
5,0.50,0.9731,0.2354,854.6124,-0.0435
6,0.50,0.9768,0.2198,850.4790,-0.0149
7,0.50,0.9739,0.2322,849.3784,-0.0294
8,0.50,0.9739,0.2322,849.3784,-0.0294
9,0.50,0.9739,0.2322,849.3784,-0.0294
10,0.50,0.9739,0.2322,849.3784,-0.0294
11,0.50,0.9739,0.2322,849.3784,-0.0294
12,0.50,0.9739,0.2322,849.3784,-0.0294
13,0.50,0.9739,0.2322,849.3784,-0.0294
14,0.50,0.9739,0.2322,849.3784,-0.0294
15,0.50,0.9739,0.2322,849.3784,-0.0294
16,0.50,0.9739,0.2322,849.3784,-0.0294
17,0.50,0.9739,0.2322,849.3784,-0.0294
18,0.50,0.9739,0.2322,849.3784,-0.0294
19,0.50,0.9739,0.2322,849.3784,-0.0294
20,0.50,0.9739,0.2322,849.3784,-0.0294
21,0.50,0.9739,0.2322,849.3784,-0.0294
22,0.50,0.9739,0.2322,849.3784,-0.0294
23,0.50,0.9739,0.2322,849.3784,-0.0294
24,0.50,0.9739,0.2322,849.3784,-0.0294
25,0.50,0.9739,0.2322,849.3784,-0.0294
26,0.50,0.9739,0.2322,849.3784,-0.0294
27,0.50,0.9739,0.2322,849.3784,-0.0294
28,0.50,0.9739,0.2322,849.3784,-0.0294
29,0.50,0.9739,0.2322,849.3784,-0.0294
