time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9309,0.4398,832.1964,-0.0030
1,0.50,0.9809,0.1971,841.8915,0.0041
2,0.50,0.9786,0.2087,832.9188,0.0472
3,0.50,0.9799,0.2026,828.6757,0.0267
4,0.50,0.9798,0.2027,830.8577,-0.0057
5,0.50,0.9795,0.2042,844.0051,0.0034
6,0.50,0.9824,0.1887,848.7846,-0.0018
7,0.50,0.9788,0.2081,843.8023,-0.0250
8,0.50,0.9803,0.2000,842.7465,-0.0211
9,0.50,0.9773,0.2145,842.5062,-0.0142
10,0.50,0.9773,0.2145,842.5062,-0.0142
11,0.50,0.9773,0.2145,842.5062,-0.0142
12,0.50,0.9773,0.2145,842.5062,-0.0142
13,0.50,0.9773,0.2145,842.5062,-0.0142
14,0.50,0.9773,0.2145,842.5062,-0.0142
15,0.50,0.9773,0.2145,842.5062,-0.0142
16,0.50,0.9773,0.2145,842.5062,-0.0142
17,0.50,0.9773,0.2145,842.5062,-0.0142
18,0.50,0.9773,0.2145,842.5062,-0.0142
19,0.50,0.9773,0.2145,842.5062,-0.0142
20,0.50,0.9773,0.2145,842.5062,-0.0142
21,0.50,0.9773,0.2145,842.5062,-0.0142
22,0.50,0.9773,0.2145,842.5062,-0.0142
23,0.50,0.9773,0.2145,842.5062,-0.0142
24,0.50,0.9773,0.2145,842.5062,-0.0142
25,0.50,0.9773,0.2145,842.5062,-0.0142
26,0.50,0.9773,0.2145,842.5062,-0.0142
27,0.50,0.9773,0.2145,842.5062,-0.0142
28,0.50,0.9773,0.2145,842.5062,-0.0142
29,0.50,0.9773,0.2145,842.5062,-0.0142
