time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,1.00,0.9747,0.2274,816.4407,0.0144
1,1.00,0.9779,0.2128,808.0741,0.0079
2,1.00,0.9863,0.1662,816.1752,0.0034
3,1.00,0.9855,0.1718,832.0754,-0.0146
4,1.00,0.9875,0.1591,829.4847,0.0032
5,1.00,0.9917,0.1291,817.2356,-0.0013
6,1.00,0.9905,0.1388,813.2256,-0.0012
7,1.00,0.9889,0.1499,828.4533,0.0060
8,1.00,0.9895,0.1459,840.9447,-0.0091
9,1.00,0.9906,0.1378,822.6862,-0.0080
10,1.00,0.9894,0.1461,817.6707,-0.0069
11,1.00,0.9880,0.1556,827.6726,0.0111
12,1.00,0.9891,0.1482,841.3371,0.0154
13,1.00,0.9887,0.1515,832.1652,0.0071
14,1.00,0.9892,0.1474,814.6097,-0.0170
15,1.00,0.9876,0.1580,815.7033,-0.0249
16,1.00,0.9881,0.1551,835.6206,-0.0112
17,1.00,0.9899,0.1426,835.3140,0.0053
18,1.00,0.9875,0.1589,818.0197,0.0134
19,1.00,0.9899,0.1429,814.3296,0.0185
20,1.00,0.9876,0.1587,835.3971,-0.0072
21,1.00,0.9894,0.1469,850.7584,0.0074
22,1.00,0.9889,0.1498,837.9397,0.0030
23,1.00,0.9855,0.1714,829.7290,-0.0239
24,1.00,0.9810,0.1964,836.6776,-0.0022
25,1.00,0.9878,0.1580,855.8461,0.0085
26,1.00,0.9887,0.1511,847.4531,0.0039
27,1.00,0.9866,0.1648,828.0176,0.0042
28,1.00,0.9893,0.1468,827.6537,0.0109
29,1.00,0.9878,0.1575,846.4769,-0.0012
