time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,1.00,0.9688,0.2530,818.7241,0.0119
1,1.00,0.9688,0.2530,818.7241,0.0119
2,1.00,0.9688,0.2530,818.7241,0.0119
3,1.00,0.9688,0.2530,818.7241,0.0119
4,1.00,0.9688,0.2530,818.7241,0.0119
5,1.00,0.9688,0.2530,818.7241,0.0119
6,1.00,0.9688,0.2530,818.7241,0.0119
7,1.00,0.9688,0.2530,818.7241,0.0119
8,1.00,0.9688,0.2530,818.7241,0.0119
9,1.00,0.9688,0.2530,818.7241,0.0119
10,1.00,0.9688,0.2530,818.7241,0.0119
11,1.00,0.9688,0.2530,818.7241,0.0119
12,1.00,0.9688,0.2530,818.7241,0.0119
13,1.00,0.9688,0.2530,818.7241,0.0119
14,1.00,0.9688,0.2530,818.7241,0.0119
15,1.00,0.9688,0.2530,818.7241,0.0119
16,1.00,0.9688,0.2530,818.7241,0.0119
17,1.00,0.9688,0.2530,818.7241,0.0119
18,1.00,0.9688,0.2530,818.7241,0.0119
19,1.00,0.9688,0.2530,818.7241,0.0119
20,1.00,0.9688,0.2530,818.7241,0.0119
21,1.00,0.9688,0.2530,818.7241,0.0119
22,1.00,0.9688,0.2530,818.7241,0.0119
23,1.00,0.9688,0.2530,818.7241,0.0119
24,1.00,0.9688,0.2530,818.7241,0.0119
25,1.00,0.9688,0.2530,818.7241,0.0119
26,1.00,0.9688,0.2530,818.7241,0.0119
27,1.00,0.9688,0.2530,818.7241,0.0119
28,1.00,0.9688,0.2530,818.7241,0.0119
29,1.00,0.9688,0.2530,818.7241,0.0119
