time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.30,0.7630,0.8037,806.9447,-0.0305
1,0.30,0.9122,0.4730,799.5197,-0.0565
2,0.30,0.9441,0.3903,807.2831,-0.0278
3,0.30,0.9525,0.3680,809.5789,0.0088
4,0.30,0.9477,0.4216,795.9128,-0.0308
5,0.30,0.9632,0.2755,781.9970,-0.0577
6,0.30,0.9618,0.2810,777.2187,-0.0072
7,0.30,0.9503,0.3245,780.3748,-0.0241
8,0.30,0.9478,0.3295,775.7158,0.0039
9,0.30,0.9650,0.2678,766.7669,0.0239
10,0.30,0.9663,0.2637,776.7912,-0.0035
11,0.30,0.9604,0.2873,780.8601,0.0063
12,0.30,0.9613,0.2825,791.7172,0.0161
13,0.30,0.9552,0.3058,788.4415,-0.0316
14,0.30,0.9644,0.2708,778.2866,-0.0336
15,0.30,0.9610,0.2857,776.3077,-0.0427
16,0.30,0.9559,0.3043,777.7538,-0.0197
17,0.30,0.9559,0.3043,777.7538,-0.0197
18,0.30,0.9559,0.3043,777.7538,-0.0197
19,0.30,0.9559,0.3043,777.7538,-0.0197
20,0.30,0.9559,0.3043,777.7538,-0.0197
21,0.30,0.9559,0.3043,777.7538,-0.0197
22,0.30,0.9559,0.3043,777.7538,-0.0197
23,0.30,0.9559,0.3043,777.7538,-0.0197
24,0.30,0.9559,0.3043,777.7538,-0.0197
25,0.30,0.9559,0.3043,777.7538,-0.0197
26,0.30,0.9559,0.3043,777.7538,-0.0197
27,0.30,0.9559,0.3043,777.7538,-0.0197
28,0.30,0.9559,0.3043,777.7538,-0.0197
29,0.30,0.9603,0.2867,782.6665,-0.0367
