time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.30,0.7513,1.0394,805.9133,0.0484
1,0.30,0.8693,0.7015,791.8694,-0.0008
2,0.30,0.8693,0.7015,791.8694,-0.0008
3,0.30,0.8693,0.7015,791.8694,-0.0008
4,0.30,0.8693,0.7015,791.8694,-0.0008
5,0.30,0.8693,0.7015,791.8694,-0.0008
6,0.30,0.8693,0.7015,791.8694,-0.0008
7,0.30,0.8693,0.7015,791.8694,-0.0008
8,0.30,0.8693,0.7015,791.8694,-0.0008
9,0.30,0.8693,0.7015,791.8694,-0.0008
10,0.30,0.8693,0.7015,791.8694,-0.0008
11,0.30,0.8693,0.7015,791.8694,-0.0008
12,0.30,0.8693,0.7015,791.8694,-0.0008
13,0.30,0.8693,0.7015,791.8694,-0.0008
14,0.30,0.8693,0.7015,791.8694,-0.0008
15,0.30,0.8693,0.7015,791.8694,-0.0008
16,0.30,0.8693,0.7015,791.8694,-0.0008
17,0.30,0.8693,0.7015,791.8694,-0.0008
18,0.30,0.8693,0.7015,791.8694,-0.0008
19,0.30,0.8693,0.7015,791.8694,-0.0008
20,0.30,0.8693,0.7015,791.8694,-0.0008
21,0.30,0.8693,0.7015,791.8694,-0.0008
22,0.30,0.8693,0.7015,791.8694,-0.0008
23,0.30,0.8693,0.7015,791.8694,-0.0008
24,0.30,0.8693,0.7015,791.8694,-0.0008
25,0.30,0.8693,0.7015,791.8694,-0.0008
26,0.30,0.8693,0.7015,791.8694,-0.0008
27,0.30,0.8693,0.7015,791.8694,-0.0008
28,0.30,0.8693,0.7015,791.8694,-0.0008
29,0.30,0.8693,0.7015,791.8694,-0.0008
