time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9032,0.5416,829.2550,-0.0118
1,0.50,0.9032,0.5416,829.2550,-0.0118
2,0.50,0.9032,0.5416,829.2550,-0.0118
3,0.50,0.9032,0.5416,829.2550,-0.0118
4,0.50,0.9032,0.5416,829.2550,-0.0118
5,0.50,0.9032,0.5416,829.2550,-0.0118
6,0.50,0.9032,0.5416,829.2550,-0.0118
7,0.50,0.9032,0.5416,829.2550,-0.0118
8,0.50,0.9032,0.5416,829.2550,-0.0118
9,0.50,0.9032,0.5416,829.2550,-0.0118
10,0.50,0.9032,0.5416,829.2550,-0.0118
11,0.50,0.9032,0.5416,829.2550,-0.0118
12,0.50,0.9032,0.5416,829.2550,-0.0118
13,0.50,0.9032,0.5416,829.2550,-0.0118
14,0.50,0.9032,0.5416,829.2550,-0.0118
15,0.50,0.9032,0.5416,829.2550,-0.0118
16,0.50,0.9032,0.5416,829.2550,-0.0118
17,0.50,0.9032,0.5416,829.2550,-0.0118
18,0.50,0.9032,0.5416,829.2550,-0.0118
19,0.50,0.9032,0.5416,829.2550,-0.0118
20,0.50,0.9032,0.5416,829.2550,-0.0118
21,0.50,0.9032,0.5416,829.2550,-0.0118
22,0.50,0.9032,0.5416,829.2550,-0.0118
23,0.50,0.9032,0.5416,829.2550,-0.0118
24,0.50,0.9032,0.5416,829.2550,-0.0118
25,0.50,0.9032,0.5416,829.2550,-0.0118
26,0.50,0.9032,0.5416,829.2550,-0.0118
27,0.50,0.9032,0.5416,829.2550,-0.0118
28,0.50,0.9032,0.5416,829.2550,-0.0118
29,0.50,0.9032,0.5416,829.2550,-0.0118
