time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.90,0.9679,0.2568,825.7676,-0.0158
1,0.90,0.9679,0.2568,825.7676,-0.0158
2,0.90,0.9679,0.2568,825.7676,-0.0158
3,0.90,0.9679,0.2568,825.7676,-0.0158
4,0.90,0.9679,0.2568,825.7676,-0.0158
5,0.90,0.9679,0.2568,825.7676,-0.0158
6,0.90,0.9679,0.2568,825.7676,-0.0158
7,0.90,0.9679,0.2568,825.7676,-0.0158
8,0.90,0.9679,0.2568,825.7676,-0.0158
9,0.90,0.9679,0.2568,825.7676,-0.0158
10,0.90,0.9679,0.2568,825.7676,-0.0158
11,0.90,0.9679,0.2568,825.7676,-0.0158
12,0.90,0.9679,0.2568,825.7676,-0.0158
13,0.90,0.9679,0.2568,825.7676,-0.0158
14,0.90,0.9679,0.2568,825.7676,-0.0158
15,0.90,0.9679,0.2568,825.7676,-0.0158
16,0.90,0.9679,0.2568,825.7676,-0.0158
17,0.90,0.9679,0.2568,825.7676,-0.0158
18,0.90,0.9679,0.2568,825.7676,-0.0158
19,0.90,0.9679,0.2568,825.7676,-0.0158
20,0.90,0.9679,0.2568,825.7676,-0.0158
21,0.90,0.9679,0.2568,825.7676,-0.0158
22,0.90,0.9679,0.2568,825.7676,-0.0158
23,0.90,0.9679,0.2568,825.7676,-0.0158
24,0.90,0.9679,0.2568,825.7676,-0.0158
25,0.90,0.9679,0.2568,825.7676,-0.0158
26,0.90,0.9679,0.2568,825.7676,-0.0158
27,0.90,0.9679,0.2568,825.7676,-0.0158
28,0.90,0.9679,0.2568,825.7676,-0.0158
29,0.90,0.9679,0.2568,825.7676,-0.0158
