time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.70,0.9490,0.3258,799.0341,-0.0174
1,0.70,0.9490,0.3258,799.0341,-0.0174
2,0.70,0.9490,0.3258,799.0341,-0.0174
3,0.70,0.9490,0.3258,799.0341,-0.0174
4,0.70,0.9490,0.3258,799.0341,-0.0174
5,0.70,0.9490,0.3258,799.0341,-0.0174
6,0.70,0.9490,0.3258,799.0341,-0.0174
7,0.70,0.9490,0.3258,799.0341,-0.0174
8,0.70,0.9490,0.3258,799.0341,-0.0174
9,0.70,0.9490,0.3258,799.0341,-0.0174
10,0.70,0.9490,0.3258,799.0341,-0.0174
11,0.70,0.9490,0.3258,799.0341,-0.0174
12,0.70,0.9490,0.3258,799.0341,-0.0174
13,0.70,0.9490,0.3258,799.0341,-0.0174
14,0.70,0.9490,0.3258,799.0341,-0.0174
15,0.70,0.9490,0.3258,799.0341,-0.0174
16,0.70,0.9490,0.3258,799.0341,-0.0174
17,0.70,0.9490,0.3258,799.0341,-0.0174
18,0.70,0.9490,0.3258,799.0341,-0.0174
19,0.70,0.9490,0.3258,799.0341,-0.0174
20,0.70,0.9490,0.3258,799.0341,-0.0174
21,0.70,0.9490,0.3258,799.0341,-0.0174
22,0.70,0.9490,0.3258,799.0341,-0.0174
23,0.70,0.9490,0.3258,799.0341,-0.0174
24,0.70,0.9490,0.3258,799.0341,-0.0174
25,0.70,0.9490,0.3258,799.0341,-0.0174
26,0.70,0.9490,0.3258,799.0341,-0.0174
27,0.70,0.9490,0.3258,799.0341,-0.0174
28,0.70,0.9490,0.3258,799.0341,-0.0174
29,0.70,0.9490,0.3258,799.0341,-0.0174
