time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8908,0.5340,799.7717,0.0384
1,0.50,0.9417,0.3495,801.9370,0.0019
2,0.50,0.9651,0.2690,813.5838,-0.0206
3,0.50,0.9689,0.2556,806.5489,-0.0461
4,0.50,0.9719,0.2408,810.6369,-0.0315
5,0.50,0.9762,0.2219,806.2291,0.0100
6,0.50,0.9798,0.2030,817.1670,0.0372
7,0.50,0.9776,0.2137,811.7955,0.0234
8,0.50,0.9763,0.2200,815.7328,0.0011
9,0.50,0.9756,0.2229,816.7145,0.0183
10,0.50,0.9756,0.2229,816.7145,0.0183
11,0.50,0.9756,0.2229,816.7145,0.0183
12,0.50,0.9756,0.2229,816.7145,0.0183
13,0.50,0.9756,0.2229,816.7145,0.0183
14,0.50,0.9756,0.2229,816.7145,0.0183
15,0.50,0.9756,0.2229,816.7145,0.0183
16,0.50,0.9756,0.2229,816.7145,0.0183
17,0.50,0.9756,0.2229,816.7145,0.0183
18,0.50,0.9756,0.2229,816.7145,0.0183
19,0.50,0.9756,0.2229,816.7145,0.0183
20,0.50,0.9756,0.2229,816.7145,0.0183
21,0.50,0.9756,0.2229,816.7145,0.0183
22,0.50,0.9756,0.2229,816.7145,0.0183
23,0.50,0.9756,0.2229,816.7145,0.0183
24,0.50,0.9756,0.2229,816.7145,0.0183
25,0.50,0.9756,0.2229,816.7145,0.0183
26,0.50,0.9756,0.2229,816.7145,0.0183
27,0.50,0.9756,0.2229,816.7145,0.0183
28,0.50,0.9756,0.2229,816.7145,0.0183
29,0.50,0.9701,0.2479,819.7375,0.0120
