time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.30,0.7718,0.9097,837.2131,-0.0250
1,0.30,0.7718,0.9097,837.2131,-0.0250
2,0.30,0.7718,0.9097,837.2131,-0.0250
3,0.30,0.7718,0.9097,837.2131,-0.0250
4,0.30,0.7718,0.9097,837.2131,-0.0250
5,0.30,0.7718,0.9097,837.2131,-0.0250
6,0.30,0.7718,0.9097,837.2131,-0.0250
7,0.30,0.7718,0.9097,837.2131,-0.0250
8,0.30,0.7718,0.9097,837.2131,-0.0250
9,0.30,0.7718,0.9097,837.2131,-0.0250
10,0.30,0.7718,0.9097,837.2131,-0.0250
11,0.30,0.7718,0.9097,837.2131,-0.0250
12,0.30,0.7718,0.9097,837.2131,-0.0250
13,0.30,0.7718,0.9097,837.2131,-0.0250
14,0.30,0.7718,0.9097,837.2131,-0.0250
15,0.30,0.7718,0.9097,837.2131,-0.0250
16,0.30,0.7718,0.9097,837.2131,-0.0250
17,0.30,0.7718,0.9097,837.2131,-0.0250
18,0.30,0.7718,0.9097,837.2131,-0.0250
19,0.30,0.7718,0.9097,837.2131,-0.0250
20,0.30,0.7718,0.9097,837.2131,-0.0250
21,0.30,0.7718,0.9097,837.2131,-0.0250
22,0.30,0.7718,0.9097,837.2131,-0.0250
23,0.30,0.7718,0.9097,837.2131,-0.0250
24,0.30,0.7718,0.9097,837.2131,-0.0250
25,0.30,0.7718,0.9097,837.2131,-0.0250
26,0.30,0.7718,0.9097,837.2131,-0.0250
27,0.30,0.7718,0.9097,837.2131,-0.0250
28,0.30,0.7718,0.9097,837.2131,-0.0250
29,0.30,0.7718,0.9097,837.2131,-0.0250
