time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.9192,0.4262,833.9875,-0.0246
1,0.50,0.9214,0.4197,834.5737,-0.0245
2,0.50,0.9214,0.4197,834.5737,-0.0245
3,0.50,0.9214,0.4197,834.5737,-0.0245
4,0.50,0.9214,0.4197,834.5737,-0.0245
5,0.50,0.9214,0.4197,834.5737,-0.0245
6,0.50,0.9214,0.4197,834.5737,-0.0245
7,0.50,0.9214,0.4197,834.5737,-0.0245
8,0.50,0.9214,0.4197,834.5737,-0.0245
9,0.50,0.9214,0.4197,834.5737,-0.0245
10,0.50,0.9214,0.4197,834.5737,-0.0245
11,0.50,0.9214,0.4197,834.5737,-0.0245
12,0.50,0.9214,0.4197,834.5737,-0.0245
13,0.50,0.9214,0.4197,834.5737,-0.0245
14,0.50,0.9214,0.4197,834.5737,-0.0245
15,0.50,0.9214,0.4197,834.5737,-0.0245
16,0.50,0.9214,0.4197,834.5737,-0.0245
17,0.50,0.9214,0.4197,834.5737,-0.0245
18,0.50,0.9214,0.4197,834.5737,-0.0245
19,0.50,0.9214,0.4197,834.5737,-0.0245
20,0.50,0.9214,0.4197,834.5737,-0.0245
21,0.50,0.9214,0.4197,834.5737,-0.0245
22,0.50,0.9214,0.4197,834.5737,-0.0245
23,0.50,0.9214,0.4197,834.5737,-0.0245
24,0.50,0.9214,0.4197,834.5737,-0.0245
25,0.50,0.9214,0.4197,834.5737,-0.0245
26,0.50,0.9214,0.4197,834.5737,-0.0245
27,0.50,0.9214,0.4197,834.5737,-0.0245
28,0.50,0.9214,0.4197,834.5737,-0.0245
29,0.50,0.9214,0.4197,834.5737,-0.0245
