time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.30,0.7825,0.9643,854.3913,-0.0256
1,0.30,0.7825,0.9643,854.3913,-0.0256
2,0.30,0.7825,0.9643,854.3913,-0.0256
3,0.30,0.7825,0.9643,854.3913,-0.0256
4,0.30,0.7825,0.9643,854.3913,-0.0256
5,0.30,0.7825,0.9643,854.3913,-0.0256
6,0.30,0.7825,0.9643,854.3913,-0.0256
7,0.30,0.7825,0.9643,854.3913,-0.0256
8,0.30,0.7825,0.9643,854.3913,-0.0256
9,0.30,0.7825,0.9643,854.3913,-0.0256
10,0.30,0.7825,0.9643,854.3913,-0.0256
11,0.30,0.7825,0.9643,854.3913,-0.0256
12,0.30,0.7825,0.9643,854.3913,-0.0256
13,0.30,0.7825,0.9643,854.3913,-0.0256
14,0.30,0.7825,0.9643,854.3913,-0.0256
15,0.30,0.7825,0.9643,854.3913,-0.0256
16,0.30,0.7825,0.9643,854.3913,-0.0256
17,0.30,0.7825,0.9643,854.3913,-0.0256
18,0.30,0.7825,0.9643,854.3913,-0.0256
19,0.30,0.7825,0.9643,854.3913,-0.0256
20,0.30,0.7825,0.9643,854.3913,-0.0256
21,0.30,0.7825,0.9643,854.3913,-0.0256
22,0.30,0.7825,0.9643,854.3913,-0.0256
23,0.30,0.7825,0.9643,854.3913,-0.0256
24,0.30,0.7825,0.9643,854.3913,-0.0256
25,0.30,0.7825,0.9643,854.3913,-0.0256
26,0.30,0.7825,0.9643,854.3913,-0.0256
27,0.30,0.8891,0.5078,854.5750,-0.0463
28,0.30,0.9062,0.5449,865.1977,-0.0338
29,0.30,0.9439,0.3641,867.9635,-0.0243
