time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.40,0.8440,0.7958,815.8011,-0.0202
1,0.40,0.9394,0.4283,815.2720,-0.0420
2,0.40,0.9706,0.2449,826.2975,-0.0236
3,0.40,0.9757,0.2226,830.2878,0.0080
4,0.40,0.9723,0.2375,828.4861,-0.0075
5,0.40,0.9669,0.2621,824.7009,-0.0267
6,0.40,0.9665,0.2629,827.6707,-0.0199
7,0.40,0.9699,0.2480,843.5363,-0.0193
8,0.40,0.9721,0.2380,841.3120,0.0117
9,0.40,0.9721,0.2380,841.3120,0.0117
10,0.40,0.9721,0.2380,841.3120,0.0117
11,0.40,0.9721,0.2380,841.3120,0.0117
12,0.40,0.9721,0.2380,841.3120,0.0117
13,0.40,0.9721,0.2380,841.3120,0.0117
14,0.40,0.9721,0.2380,841.3120,0.0117
15,0.40,0.9721,0.2380,841.3120,0.0117
16,0.40,0.9721,0.2380,841.3120,0.0117
17,0.40,0.9721,0.2380,841.3120,0.0117
18,0.40,0.9721,0.2380,841.3120,0.0117
19,0.40,0.9721,0.2380,841.3120,0.0117
20,0.40,0.9721,0.2380,841.3120,0.0117
21,0.40,0.9721,0.2380,841.3120,0.0117
22,0.40,0.9721,0.2380,841.3120,0.0117
23,0.40,0.9721,0.2380,841.3120,0.0117
24,0.40,0.9622,0.2781,832.5038,0.0074
25,0.40,0.9630,0.2760,825.7770,0.0134
26,0.40,0.9618,0.2821,828.3523,0.0249
27,0.40,0.9701,0.2483,838.2630,-0.0181
28,0.40,0.9700,0.2488,839.2130,-0.0191
29,0.40,0.9723,0.2382,840.4009,-0.0179
