time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.70,0.9383,0.4562,834.8337,-0.0120
1,0.70,0.9432,0.3695,834.3006,-0.0126
2,0.70,0.9432,0.3695,834.3006,-0.0126
3,0.70,0.9432,0.3695,834.3006,-0.0126
4,0.70,0.9432,0.3695,834.3006,-0.0126
5,0.70,0.9432,0.3695,834.3006,-0.0126
6,0.70,0.9432,0.3695,834.3006,-0.0126
7,0.70,0.9432,0.3695,834.3006,-0.0126
8,0.70,0.9432,0.3695,834.3006,-0.0126
9,0.70,0.9432,0.3695,834.3006,-0.0126
10,0.70,0.9432,0.3695,834.3006,-0.0126
11,0.70,0.9432,0.3695,834.3006,-0.0126
12,0.70,0.9432,0.3695,834.3006,-0.0126
13,0.70,0.9432,0.3695,834.3006,-0.0126
14,0.70,0.9432,0.3695,834.3006,-0.0126
15,0.70,0.9432,0.3695,834.3006,-0.0126
16,0.70,0.9432,0.3695,834.3006,-0.0126
17,0.70,0.9432,0.3695,834.3006,-0.0126
18,0.70,0.9432,0.3695,834.3006,-0.0126
19,0.70,0.9432,0.3695,834.3006,-0.0126
20,0.70,0.9432,0.3695,834.3006,-0.0126
21,0.70,0.9432,0.3695,834.3006,-0.0126
22,0.70,0.9432,0.3695,834.3006,-0.0126
23,0.70,0.9432,0.3695,834.3006,-0.0126
24,0.70,0.9432,0.3695,834.3006,-0.0126
25,0.70,0.9432,0.3695,834.3006,-0.0126
26,0.70,0.9432,0.3695,834.3006,-0.0126
27,0.70,0.9717,0.2424,817.4461,-0.0168
28,0.70,0.9797,0.2038,800.7862,-0.0015
29,0.70,0.9770,0.2180,800.5987,0.0109
