time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,1.00,0.9677,0.2585,831.3034,-0.0094
1,1.00,0.9768,0.2184,836.6976,0.0059
2,1.00,0.9838,0.1811,817.1741,-0.0079
3,1.00,0.9832,0.1857,803.3967,-0.0050
4,1.00,0.9895,0.1457,817.4303,-0.0066
5,1.00,0.9875,0.1594,819.4062,0.0086
6,1.00,0.9885,0.1520,812.7906,-0.0129
7,1.00,0.9860,0.1685,796.2903,-0.0404
8,1.00,0.9855,0.1715,806.5511,-0.0157
9,1.00,0.9893,0.1472,822.2143,-0.0104
10,1.00,0.9893,0.1466,825.5587,-0.0117
11,1.00,0.9867,0.1645,814.1428,-0.0029
12,1.00,0.9874,0.1607,812.9567,0.0139
13,1.00,0.9869,0.1633,830.9865,-0.0026
14,1.00,0.9908,0.1364,834.5674,-0.0019
15,1.00,0.9923,0.1247,818.2087,-0.0042
16,1.00,0.9906,0.1381,807.0578,0.0110
17,1.00,0.9878,0.1566,825.6482,-0.0165
18,1.00,0.9863,0.1667,832.0220,-0.0053
19,1.00,0.9866,0.1645,829.3269,0.0002
20,1.00,0.9871,0.1613,817.4489,-0.0048
21,1.00,0.9881,0.1547,826.9111,-0.0051
22,1.00,0.9865,0.1653,837.8812,-0.0132
23,1.00,0.9882,0.1549,839.0271,-0.0015
24,1.00,0.9853,0.1731,821.9683,-0.0094
25,1.00,0.9873,0.1610,821.6140,-0.0131
26,1.00,0.9880,0.1556,842.4522,-0.0039
27,1.00,0.9908,0.1359,847.7843,-0.0151
28,1.00,0.9921,0.1261,829.9694,-0.0058
29,1.00,0.9862,0.1674,821.9012,0.0155
