time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.50,0.8337,0.7459,826.4782,0.0137
1,0.50,0.8337,0.7459,826.4782,0.0137
2,0.50,0.8337,0.7459,826.4782,0.0137
3,0.50,0.8337,0.7459,826.4782,0.0137
4,0.50,0.8337,0.7459,826.4782,0.0137
5,0.50,0.8337,0.7459,826.4782,0.0137
6,0.50,0.8337,0.7459,826.4782,0.0137
7,0.50,0.8337,0.7459,826.4782,0.0137
8,0.50,0.8337,0.7459,826.4782,0.0137
9,0.50,0.8337,0.7459,826.4782,0.0137
10,0.50,0.8337,0.7459,826.4782,0.0137
11,0.50,0.8337,0.7459,826.4782,0.0137
12,0.50,0.8337,0.7459,826.4782,0.0137
13,0.50,0.8337,0.7459,826.4782,0.0137
14,0.50,0.8337,0.7459,826.4782,0.0137
15,0.50,0.8337,0.7459,826.4782,0.0137
16,0.50,0.8337,0.7459,826.4782,0.0137
17,0.50,0.8337,0.7459,826.4782,0.0137
18,0.50,0.8337,0.7459,826.4782,0.0137
19,0.50,0.8337,0.7459,826.4782,0.0137
20,0.50,0.8337,0.7459,826.4782,0.0137
21,0.50,0.8337,0.7459,826.4782,0.0137
22,0.50,0.8337,0.7459,826.4782,0.0137
23,0.50,0.8337,0.7459,826.4782,0.0137
24,0.50,0.8337,0.7459,826.4782,0.0137
25,0.50,0.8662,0.6557,826.2765,0.0160
26,0.50,0.9417,0.3498,830.3704,-0.0090
