time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.10,0.3184,1.6423,802.1129,-0.0053
1,0.10,0.5320,1.4091,798.7647,-0.0100
2,0.10,0.6135,1.2278,799.7196,0.0303
3,0.10,0.7213,1.1432,774.3633,0.0166
4,0.10,0.7851,0.8958,759.6590,0.0023
5,0.10,0.8300,0.7924,749.0007,-0.0011
6,0.10,0.8543,0.6410,759.0406,-0.0321
7,0.10,0.8972,0.5142,781.4981,-0.0439
8,0.10,0.8827,0.5790,803.7236,-0.0549
9,0.10,0.8721,0.6691,809.0959,-0.0477
10,0.10,0.8854,0.5680,812.9587,-0.0254
11,0.10,0.9130,0.4282,825.6050,0.0014
12,0.10,0.9129,0.4278,835.9715,0.0034
13,0.10,0.9062,0.4502,839.2248,-0.0030
14,0.10,0.8952,0.5848,831.6528,0.0438
15,0.10,0.8987,0.5392,818.0580,-0.0127
16,0.10,0.9201,0.4101,803.4823,0.0261
17,0.10,0.8915,0.5442,798.0851,0.0182
18,0.10,0.8970,0.4715,811.3639,-0.0272
19,0.10,0.8910,0.4856,819.9260,-0.0083
20,0.10,0.8764,0.5174,801.1532,0.0220
21,0.10,0.8677,0.7176,779.2304,0.0181
22,0.10,0.8820,0.6797,778.0280,0.0543
23,0.10,0.9091,0.4389,797.5288,0.0239
24,0.10,0.8993,0.4647,795.0143,0.0004
25,0.10,0.8758,0.5148,803.6412,0.0498
26,0.10,0.9034,0.5316,768.7103,0.0355
27,0.10,0.9156,0.4212,750.0247,0.0302
28,0.10,0.8894,0.5637,758.4490,0.0326
29,0.10,0.8896,0.5301,787.5273,0.0379
