time,current_velocity,avg_alignment,direction_std_dev,avg_pair_distance,alignment_with_current
0,0.30,0.7559,1.0379,817.6049,-0.0098
1,0.30,0.8594,0.7182,831.5044,-0.0111
2,0.30,0.9115,0.5337,838.2379,-0.0151
3,0.30,0.9413,0.4484,822.8228,0.0094
4,0.30,0.9582,0.2964,811.6014,-0.0000
5,0.30,0.9597,0.4164,818.4445,0.0094
6,0.30,0.9600,0.2863,845.1146,0.0193
7,0.30,0.9632,0.2743,841.2596,0.0161
8,0.30,0.9637,0.2728,833.8729,0.0216
9,0.30,0.9617,0.2802,823.8248,0.0069
10,0.30,0.9592,0.2893,804.0341,-0.0009
11,0.30,0.9580,0.2957,806.6240,-0.0015
12,0.30,0.9486,0.3306,836.7946,-0.0230
13,0.30,0.9577,0.2994,849.2403,-0.0046
14,0.30,0.9538,0.3100,820.8025,-0.0134
15,0.30,0.9553,0.3054,800.0687,-0.0169
16,0.30,0.9516,0.3175,800.3195,0.0180
17,0.30,0.9608,0.2843,823.5247,-0.0113
18,0.30,0.9518,0.3157,829.1470,-0.0073
19,0.30,0.9543,0.3084,799.3078,-0.0018
20,0.30,0.9562,0.3023,790.7084,-0.0119
21,0.30,0.9544,0.3067,799.0789,-0.0272
22,0.30,0.9559,0.3010,817.1913,-0.0143
23,0.30,0.9612,0.2823,818.5502,-0.0105
24,0.30,0.9612,0.2823,818.5502,-0.0105
25,0.30,0.9612,0.2823,818.5502,-0.0105
26,0.30,0.9612,0.2823,818.5502,-0.0105
27,0.30,0.9612,0.2823,818.5502,-0.0105
28,0.30,0.9612,0.2823,818.5502,-0.0105
29,0.30,0.9612,0.2823,818.5502,-0.0105
